;TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y;delta_reaTZon_y
0;271.75;0.0;1.0;292.5090411;0.0779400629827143
1;270.8584416;0.0;1.0;292.6616968;0.0722251309129755
2;270.15;0.0;1.0;292.7943294;0.0676219734583793
3;269.6842857;0.0;1.0;292.9103783;0.0644380122681657
4;269.45;0.0;1.0;293.0120681;0.0625992349909803
5;269.3966667;0.0;1.0;293.1075654;0.061784692485858
6;269.35;0.0;1.0;293.1896201;0.0610802066367187
7;269.2395833;0.0;0.984011242;293.258948;0.0570337745078724
8;269.15;0.0;0.947860462;293.3153404;0.0493100567107127
9;269.58875;0.0;0.895438733;293.310202;0.0416978824880908
10;270.15;0.0;0.847635035;293.3584114;0.0353487737580778
11;270.355;0.0;1.0;293.4123378;0.0653615989334315
12;270.45;0.0;1.0;293.4822535;0.065498884065395
13;270.45;0.0;1.0;293.5495946;0.0651303295591867
14;270.45;0.0;1.0;293.6137152;0.0647794006900295
15;270.45;0.0;1.0;293.6835449;0.0643972261992327
16;270.45;0.0;1.0;293.7611549;0.0639724705117426
17;270.4875;0.0;1.0;293.8358316;0.0637690042732797
18;270.65;0.0;1.0;293.9061284;0.0642736278218531
19;270.9;0.0;1.0;293.9921022;0.0651713350934342
20;271.15;0.0;1.0;294.0937047;0.0659835072636998
21;271.4;0.0;1.0;294.1910484;0.0668189876355101
22;271.65;0.0;1.0;294.2833731;0.0676819367458272
23;271.8675;0.0;1.0;294.3776348;0.0683564138601376
24;272.05;0.0;1.0;294.481469;0.0687869478887546
25;272.2033333;0.0;1.0;294.6120467;0.0689114881609134
26;272.25;0.0;1.0;294.7483778;0.0684207593390426
27;272.1729167;0.0;1.0;294.850265;0.0674412626534615
28;272.05;0.0;1.0;294.9228823;0.0663711147524474
29;271.89375;0.0;1.0;294.9359158;0.0654446345382583
30;271.75;0.0;1.0;294.9487347;0.0645877407003626
31;271.78125;0.0;0.359738652;294.9046915;-0.0576443363719155
32;271.85;0.0;0.0;294.7122385;-0.1251238993896564
33;271.73875;0.0;0.0;294.4164186;-0.1241137574651044
34;271.65;0.0;0.0;294.1041791;-0.1228906104966813
35;271.705;0.0;0.0;293.868519;-0.1212998421601079
36;271.85;0.0;0.0;293.6141903;-0.1191143359559711
37;272.05;0.0;0.0;293.372643;-0.1166977694442983
38;272.25;0.0;0.0;293.1438603;-0.1143510629564439
39;272.45;0.0;0.01328103;293.0217912;-0.110044370030561
40;272.65;0.0;0.057847116;292.9160415;-0.0998342376836723
41;272.9166667;0.0;0.133322137;292.8192502;-0.0833875631852133
42;273.15;0.0;0.237386656;292.7537521;-0.0618181751212806
43;273.0908333;0.0;0.359535924;292.7213689;-0.03856666852747
44;272.95;0.0;0.489744413;292.7262535;-0.0144223139032644
45;272.92375;0.0;0.616624137;292.7738811;0.0094775833147253
46;272.95;0.0;0.727078437;292.8609571;0.0303025676620868
47;273.0919643;0.0;0.809437507;292.9850787;0.0461763688122821
48;273.25;0.0;0.852707803;293.1315528;0.0545282114452529
49;273.297619;0.0;0.850918244;293.2820964;0.0536221143321248
50;273.35;0.0;0.803762151;293.4223965;0.0441080337713884
51;273.5266667;0.0;0.715028181;293.5405138;0.027431189879639
52;273.85;0.0;0.591968161;293.6263283;0.0051585696279707
53;274.3;0.0;0.444778938;293.6789267;-0.0208610476431283
54;274.75;0.0;0.283470993;293.6868227;-0.0493404982191018
55;275.1542857;0.0;0.122029379;293.6387903;-0.0777896522651446
56;275.55;0.0;0.0;293.5132651;-0.0983120605220756
57;275.9482143;0.0;0.0;293.2738827;-0.0948225253507065
58;276.25;0.0;0.0;293.0749384;-0.092082054852099
59;276.33;0.0;0.732465693;293.0191423;0.0489673470365066
60;276.35;0.0;1.0;293.1417724;0.0996527281563602
61;276.4283333;0.0;1.0;293.3516982;0.0989325289190705
62;276.55;0.0;1.0;293.588678;0.0983014260319795
63;276.8041667;0.0;1.0;293.8366958;0.0983350786572445
64;277.15;29.3710443;1.0;294.1174006;0.1076933149048143
65;277.5303571;75.0;1.0;294.469692;0.1218315179556559
66;277.95;106.8930686;1.0;294.8596287;0.131768852900226
67;278.6071429;129.0;1.0;295.2621884;0.1399376220467957
68;279.15;124.8192204;0.946215491;295.6531976;0.1291847324788962
69;279.1769231;100.0;0.77570575;295.9712433;0.0873230105277674
70;279.15;63.77934272;0.513430466;296.1458572;0.0248792245831798
71;279.2605769;30.0;0.205942597;296.1752255;-0.0439295002156343
72;279.35;9.137323944;0.0;296.0344426;-0.0885126734878016
73;279.4;0.0;0.0;295.7685572;-0.08958430314016
74;279.45;0.0;0.0;295.4963619;-0.0878209442153103
75;279.5;0.0;0.0;295.2870296;-0.0864016313770818
76;279.55;0.0;0.0;295.0748278;-0.0849666139074237
77;279.65;0.0;0.033161747;294.8687733;-0.0769393518001629
78;279.75;0.0;0.127832489;294.7339671;-0.0575197791609746
79;279.509375;0.0;0.0;294.5827386;-0.0824957726930421
80;279.25;0.0;0.0;294.3844887;-0.0828303073390077
81;279.278125;0.0;0.0;294.1965915;-0.0816480285337747
82;279.35;0.0;0.0;294.0224645;-0.0803016717674564
83;279.45;0.0;0.0;293.9276448;-0.0792354331949771
84;279.55;0.0;0.0;293.7934233;-0.0779535505219003
85;279.65;0.0;0.0;293.6638354;-0.0766970273122121
86;279.75;0.0;0.0;293.5405799;-0.0754751610142034
87;279.8175;0.0;0.0;293.4244842;-0.0744703508380181
88;279.85;0.0;0.0;293.3127969;-0.0736812208839034
89;279.8533333;0.0;0.0;293.2052736;-0.0730745082006691
90;279.75;0.0;0.0;293.0982546;-0.0730543365470499
91;279.5222222;0.0;0.020874583;293.0443451;-0.0700073145709644
92;279.25;0.0;0.055266525;292.9983855;-0.0646577497252578
93;278.9256944;0.0;0.10304886;292.9536652;-0.0570350438492792
94;278.65;0.0;0.164185301;292.9257629;-0.046680312729864
95;278.575;0.0;0.232851548;292.9323454;-0.0339735657585946
96;278.55;0.0;0.297818789;292.9758115;-0.0219035900639678
97;278.4505682;0.0;0.347902023;293.0415449;-0.0132139239248935
98;278.35;0.0;0.37715188;293.1197164;-0.0085892517819926
99;278.5;0.0;0.382328401;293.2099464;-0.0072705540213049
100;278.65;0.0;0.359832981;293.3040816;-0.0112738799333177
101;278.2931818;0.0;0.308901726;293.367142;-0.023327903017128
102;277.95;0.0;0.240606111;293.3888208;-0.0384070152005728
103;277.9;0.0;0.167875934;293.3851324;-0.052592179317939
104;277.85;0.0;0.097520645;293.35015;-0.0661511553672128
105;277.8;0.0;0.039224779;293.2194675;-0.0768763476319637
106;277.75;0.0;0.024918646;293.1121867;-0.0793032391657471
107;277.540625;0.0;0.741626664;293.0959147;0.0569276801038547
108;277.35;0.0;1.0;293.2502854;0.1045317923693936
109;277.3739583;0.0;1.0;293.4899028;0.1033515007924834
110;277.45;0.0;1.0;293.745484;0.1023688899980735
111;277.5604167;0.0;1.0;294.0165381;0.1014897294611115
112;277.65;0.0;1.0;294.2939477;0.1004617654205852
113;277.7;0.0;1.0;294.5564005;0.0992990217648294
114;277.75;0.0;1.0;294.8026319;0.0982250570281441
115;277.8;0.0;1.0;295.0364897;0.0972188123916356
116;277.85;0.0;1.0;295.2591621;0.0962737848955323
117;277.8770833;0.0;0.956117752;295.4652873;0.0868881094677664
118;277.75;0.0;0.851225313;295.6389387;0.0651497139562427
119;276.6322917;0.0;0.695861144;295.7319794;0.0287628304567505
120;275.15;0.0;0.516615285;295.7105253;-0.0135673913126761
121;274.1588942;0.0;0.349530389;295.6116691;-0.0504562869150507
122;273.55;0.0;0.215972471;295.4489995;-0.078481907602366
123;273.4215745;0.0;0.134406087;295.2523701;-0.0937329383778611
124;273.45;0.0;0.113526543;295.0457892;-0.0964463048553828
125;273.5429688;0.0;0.155118823;294.8370455;-0.0868279101593285
126;273.65;0.0;0.259442357;294.6670271;-0.0653281176388816
127;273.8130208;0.0;0.0;294.4788508;-0.1131030644144379
128;273.95;0.0;0.0;294.2495966;-0.1110986871486367
129;273.8791667;0.0;0.0;294.0125817;-0.1101891834795706
130;273.75;0.0;0.0;293.7739697;-0.109590194771362
131;273.7625;0.0;0.0;293.6148578;-0.1086509713392528
132;273.75;0.0;0.0;293.4220787;-0.107664312750661
133;273.5473684;0.0;0.0;293.2314541;-0.1077300264671887
134;273.25;0.0;0.0;293.0378364;-0.1082978489115396
135;272.8251316;0.0;0.043329975;292.9104261;-0.1016258240895198
136;272.45;0.0;0.121572665;292.8027572;-0.0881019913056707
137;272.7091667;0.0;0.23112894;292.7317192;-0.0653089349200509
138;273.05;0.0;0.360165082;292.7168702;-0.0386450087238831
139;272.9948958;0.0;0.490846488;292.7409541;-0.0140459510017689
140;272.95;0.0;0.612356072;292.8098356;0.0086069092716159
141;272.9505208;0.0;0.710961313;292.9087129;0.0269567650867352
142;272.95;0.0;0.778403563;293.0268961;0.0392258873020981
143;272.9;0.0;0.809425583;293.1538285;0.04419991432096
144;272.85;0.0;0.801930409;293.2852997;0.0417710063606632
145;273.0604167;0.0;0.75476695;293.4030945;0.0332436067728857
146;273.25;0.0;0.672948857;293.510676;0.0180198755396329
147;273.2;0.0;0.559366992;293.5772717;-0.004375224281511
148;273.15;0.0;0.427855678;293.5952974;-0.029938947431216
149;273.1;0.0;0.293365187;293.5670944;-0.0558203342823426
150;273.05;0.0;0.169647013;293.4925491;-0.0793846195040631
151;273.4275;0.0;0.070609562;293.383281;-0.095691509100422
152;273.85;0.0;0.006088672;293.2584202;-0.1050550178199266
153;273.8683333;0.0;0.0;293.0369995;-0.1049091610623651
154;273.85;0.0;0.044971181;292.8599126;-0.095425933822177
155;273.8083333;0.0;0.840851743;292.8022165;0.0571153161887687
156;273.75;0.0;1.0;292.9024831;0.0867326753752255
157;273.4358333;0.0;1.0;293.0609129;0.0841461781292142
158;273.25;0.0;1.0;293.2256781;0.082227369897021
159;273.5339583;0.0;1.0;293.4148533;0.0827461131105623
160;273.85;16.06534091;1.0;293.6198102;0.0882778643833517
161;274.0989583;65.0;1.0;293.8718536;0.1032587299033257
162;274.35;138.7085078;1.0;294.2247996;0.1252915814900438
163;274.65;220.0;1.0;294.6624486;0.1494528768016951
164;274.95;315.4042335;1.0;295.1518249;0.1776564178882291
165;275.0280449;398.0;0.974983727;295.6782453;0.195724914430419
166;275.05;403.8717103;0.79018912;296.144369;0.1596955834209006
167;275.382967;362.0;0.468572225;296.4594789;0.085353486789392
168;275.65;321.3877075;0.059973072;296.5756451;-0.0045363970910173
169;275.5903361;276.0;0.0;296.4957146;-0.0298241787290494
170;275.45;222.0756579;0.0;296.3202249;-0.0461587990682851
171;275.2793067;163.0;0.0;296.1251386;-0.0641311138329918
172;275.05;66.48684211;0.0;295.8374013;-0.0933911831962906
173;274.4064286;0.0;0.0;295.3673572;-0.1147181244417589
174;273.75;0.0;0.0;294.9595762;-0.1160789604458922
175;273.5757143;0.0;0.0;294.6280374;-0.1152183220152715
176;273.65;0.0;0.0;294.3452498;-0.113264077523249
177;273.9107143;0.0;0.0;294.1016287;-0.1105038748489465
178;274.15;0.0;0.0;293.8872609;-0.1080210517040579
179;274.2994048;0.0;0.0;293.7501581;-0.1064530097943923
180;274.45;0.0;0.0;293.5767881;-0.1046799642944709
181;274.6583333;0.0;0.0;293.4155045;-0.1026570693006883
182;274.85;0.0;0.0;293.2649549;-0.1007841364340881
183;274.8770833;0.0;0.0;293.1179969;-0.0998316170160598
184;274.85;0.0;0.016948824;293.068762;-0.0964637797947423
185;274.95625;0.0;0.043781958;293.0197742;-0.0904741965161384
186;275.05;0.0;0.085299085;292.9594836;-0.0816783986201596
187;274.58125;0.0;0.145468553;292.8968052;-0.0723751502051262
188;274.05;0.0;0.224560911;292.8400994;-0.0598219075366905
189;274.0642045;0.0;0.320366388;292.8280374;-0.0413263001541183
190;274.05;0.0;0.417558271;292.854996;-0.0229341610350007
191;273.85;0.0;0.504711527;292.9032848;-0.0075985424164607
192;273.65;0.0;0.57631164;292.9684019;0.0046657203935268
193;273.4482955;0.0;0.627535214;293.0519642;0.0129165122747332
194;273.35;0.0;0.652767857;293.1452564;0.0167013574832748
195;273.515;0.0;0.64952634;293.2468465;0.0164274735547031
196;273.75;0.0;0.615392867;293.3483599;0.0106196608357852
197;273.9225;0.0;0.550809219;293.4321535;-0.0012660622066499
198;274.05;0.0;0.461973479;293.4871131;-0.0178858284240966
199;274.05625;0.0;0.358091586;293.5057411;-0.0378524886053173
200;274.05;0.0;0.250437839;293.4826022;-0.0583814834487029
201;274.1;0.0;0.151814127;293.4216448;-0.0766659133423965
202;274.15;0.0;0.07336856;293.3265208;-0.0908981615264718
203;274.2;0.0;0.725168523;293.2876185;0.0344428087893394
204;274.25;0.0;1.0;293.3834604;0.0868367856705021
205;274.334375;0.0;1.0;293.5566594;0.0863506563162228
206;274.45;0.0;1.0;293.7535208;0.0859060535210774
207;274.596875;0.0;1.0;293.9570944;0.0855957448904533
208;274.75;0.0;1.0;294.1641452;0.0853006116569466
209;274.8125;0.0;1.0;294.3697295;0.0845175183672218
210;274.75;0.0;1.0;294.5617437;0.0831245747517468
211;274.5416667;0.0;1.0;294.7362395;0.0810293700415068
212;274.25;0.0;1.0;294.8948376;0.0785650930839418
213;273.8074405;0.0;1.0;295.0312171;0.0753965886005008
214;273.45;0.0;1.0;295.1451863;0.0728165866521305
215;273.6477679;0.0;0.995745664;295.2571317;0.0724713569852362
216;273.95;0.0;0.958008867;295.366884;0.0662961826443981
217;273.990625;0.0;0.887456045;295.4617083;0.0524849289994134
218;274.05;0.0;0.789202339;295.5334671;0.033596334682963
219;274.25625;0.0;0.670574284;295.5726351;0.0117871746878229
220;274.45;0.0;0.541825369;295.5712394;-0.0118070778658559
221;274.4375;0.0;0.415523347;295.509711;-0.0357323128196202
222;274.45;0.0;0.310686479;295.4136595;-0.0552200604159004
223;274.6;0.0;0.0;295.2372195;-0.1129464805644579
224;274.75;0.0;0.0;294.9837623;-0.1107383792842257
225;274.9;0.0;0.0;294.7260853;-0.1085071832475177
226;275.05;0.0;0.0;294.4830561;-0.1063561538949893
227;275.0388889;0.0;0.0;294.2545392;-0.105166302715459
228;274.95;0.0;0.0;294.0370116;-0.1044622694793255
229;275.0039683;0.0;0.0;293.8351845;-0.1030623139196835
230;275.05;0.0;0.0;293.6460686;-0.1017753627471582
231;274.8633929;0.0;0.0;293.4645272;-0.1018030870724531
232;274.65;0.0;0.0;293.2867148;-0.101997817387345
233;274.7208333;0.0;0.0;293.1256553;-0.1007286795740732
234;274.75;0.0;0.015356393;293.0630172;-0.0972846691984535
235;274.5708333;0.0;0.044583142;292.9887172;-0.0922601201969386
236;274.35;0.0;0.096682971;292.894225;-0.0829716863200317
237;274.1;0.0;0.178140069;292.8259384;-0.0683628215084762
238;273.85;0.0;0.278772867;292.7947998;-0.0502840978771519
239;273.61875;0.0;0.386889868;292.7955891;-0.0308438727035499
240;273.45;0.0;0.493173656;292.8287782;-0.0115900685651237
241;273.4458333;0.0;0.587880754;292.8893616;0.0061970113859263
242;273.55;0.0;0.663043087;292.975244;0.0206946709060143
243;273.6778846;0.0;0.711175767;293.0872475;0.0300015594898774
244;273.85;0.0;0.72440135;293.216019;0.0327721821419815
245;274.2658654;0.0;0.698157065;293.348643;0.0292951697654512
246;274.65;0.0;0.631932973;293.4749095;0.0180210279240877
247;274.50625;0.0;0.528146796;293.5624376;-0.0031253269540621
248;274.35;0.0;0.400039112;293.5972497;-0.0287104457827632
249;274.45;0.0;0.264123602;293.5881896;-0.0541486252495667
250;274.55;0.0;0.13311973;293.5286074;-0.0783694594585718
251;274.65;0.0;0.02251663;293.4237036;-0.0984344162660468
252;274.75;0.0;0.0;293.2740249;-0.1013810711439778
253;274.7666667;0.0;0.0;293.0884145;-0.1002740185905183
254;274.75;0.0;0.027756182;292.9325482;-0.0941953987263348
255;274.795;0.0;0.100785032;292.8222509;-0.0793565494798505
256;274.85;0.0;0.204624617;292.7591428;-0.0588193379317062
257;274.9462879;0.0;0.325037197;292.7555956;-0.0352075222694354
258;275.05;0.0;0.443535892;292.8010344;-0.0121897832054851
259;274.4756993;0.0;0.545953627;292.8657337;0.0039314531832866
260;273.85;0.0;0.627998551;292.9344776;0.0158467731757563
261;274.3;0.0;0.689218086;293.0581993;0.0293592800990385
262;274.75;0.0;0.710572194;293.2224898;0.0350134032010192
263;274.5663462;0.0;0.68061073;293.3674496;0.0274757009207692
264;274.45;0.0;0.608127875;293.4858365;0.012306690599879
265;274.55;0.0;0.50145759;293.5895316;-0.0081465740971819
266;274.65;0.0;0.364413361;293.6632722;-0.034254127507706
267;274.75;0.0;0.206744674;293.6922481;-0.0640673682441897
268;274.85;0.0;0.042621456;293.6506323;-0.0947306506024621
269;274.6788462;0.0;0.0;293.4600358;-0.1027885208147253
270;274.45;0.0;0.0;293.2209165;-0.1027322966470516
271;274.6661538;0.0;0.0;293.0004271;-0.1003425700318745
272;274.85;0.0;0.055896336;292.8495012;-0.0878032531217709
273;274.6925;0.0;0.15359228;292.7417394;-0.0693614905690115
274;274.55;0.0;0.281458553;292.6752537;-0.0452843107201963
275;274.5;0.0;0.427206715;292.6619097;-0.0175663905836793
276;274.45;0.0;0.57430102;292.7040539;0.0101057034711639
277;274.4259615;0.0;0.70597764;292.7979357;0.0346834182735251
278;274.35;0.0;0.806902851;292.9268382;0.0528947616475332
279;274.1615385;0.0;0.867406256;293.0761167;0.0626359522496016
280;273.95;0.0;0.882107332;293.2206211;0.0635033862239267
281;273.75;0.0;0.853695797;293.362723;0.0561887571093625
282;273.55;0.0;0.782773788;293.4887731;0.0408189585194136
283;273.5333333;0.0;0.674839354;293.5847391;0.019527331860015
284;273.55;0.0;0.539619329;293.6401598;-0.0065866044337465
285;273.3866667;0.0;0.389800362;293.6353003;-0.0361522363022995
286;273.15;0.0;0.244453252;293.5732761;-0.0649497598469325
287;272.8514286;0.0;0.120571616;293.4573598;-0.0896793542794093
288;272.55;0.0;0.034159481;293.297721;-0.1070078896138724
289;272.2754464;0.0;0.0;293.0904609;-0.1139195437967387
290;272.05;0.0;0.028224727;292.8834035;-0.1086136472125167
291;272.040625;0.0;0.118556554;292.7151579;-0.0904407996965798
292;272.05;0.0;0.257421446;292.5926242;-0.0631188461597399
293;271.9;0.0;0.430760871;292.5233152;-0.0303567308260654
294;271.75;0.0;0.622231776;292.5166147;0.0055358755188357
295;271.6;0.0;0.812582405;292.5681766;0.040895022105247
296;271.45;0.0;0.984551315;292.6598077;0.0725137936139424
297;271.4335938;0.0;1.0;292.7260487;0.0750207156648978
298;271.45;0.0;1.0;292.8529509;0.0744159765276099
299;270.9451563;0.0;1.0;292.966275;0.0710327747640064
300;270.55;0.0;1.0;293.0561316;0.0683783231755372
301;270.7263636;0.0;1.0;293.1527058;0.0688150066113243
302;270.95;14.09141791;0.994359552;293.2620213;0.0726790444171525
303;271.1873864;42.0;0.955287395;293.4043785;0.0742683033251456
304;271.45;128.8009231;0.871855978;293.605473;0.0852266344616366
305;272.1575;211.0;0.725159355;293.9096503;0.0845265849938265
306;272.85;121.379448;0.482055403;294.1391936;0.0130255925727684
307;272.8638889;20.0;0.173820143;294.0977458;-0.0767863266815092
308;272.85;37.02034584;0.0;293.9533546;-0.1041514257745318
309;273.1277778;48.0;0.0;293.7927885;-0.098387289510324
310;273.35;19.70786517;0.0;293.5940898;-0.1047547316419726
311;273.4037879;0.0;0.0;293.359648;-0.1092174343027022
312;273.45;0.0;0.0;293.1364412;-0.1077429180020665
313;273.6295455;0.0;0.015227976;293.0024757;-0.1031101192665369
314;273.65;0.0;0.066183557;292.9052485;-0.0927053451297311
315;273.4;0.0;0.144470373;292.8074669;-0.0785423335183192
316;273.15;0.0;0.252119391;292.7160323;-0.0587896330003591
317;272.875;0.0;0.386881418;292.6122761;-0.0339127352821413
318;272.65;0.0;0.553386388;292.5696838;-0.0030164725958424
319;272.575;0.0;0.729610851;292.5969733;0.0301800736713864
320;272.55;0.0;0.894154377;292.6853;0.0610786922439536
321;272.5;0.0;1.0;292.8162993;0.0803631669337465
322;272.45;0.0;1.0;292.9663481;0.0792683097558625
323;272.4;0.0;1.0;293.1765963;0.0778439842422806
324;272.35;0.0;0.981508717;293.3362585;0.0731544477300392
325;272.3;0.0;0.917648038;293.4695846;0.0599183913575544
326;272.25;0.0;0.815106359;293.5694119;0.0394562003329744
327;272.2333333;0.0;0.684291427;293.6342569;0.0139520632202402
328;272.25;0.0;0.535772097;293.6562928;-0.0145266850393615
329;272.3041667;0.0;0.382782473;293.62993;-0.0433916133874936
330;272.35;0.0;0.240121606;293.5566021;-0.0700666052054326
331;272.3;0.0;0.121807385;293.4351052;-0.0923387817923693
332;272.25;0.0;0.042350663;293.276209;-0.1069629929760153
333;272.25;0.0;0.012432762;293.0992678;-0.1117254742311599
334;272.25;0.0;0.036499477;292.9225427;-0.1061482086212105
335;272.25;0.0;0.113572924;292.7664566;-0.0905302865417959
336;272.25;0.0;0.236440233;292.6501013;-0.0663578452829735
337;272.2875;0.0;0.392227611;292.5822862;-0.0359398797209669
338;272.35;0.0;0.56593249;292.572155;-0.0022686356700641
339;272.4;0.0;0.739792549;292.6216805;0.0310374235702461
340;272.45;0.0;0.895812115;292.7251883;0.0606306356339426
341;272.5625;0.0;1.0;292.8699284;0.080411716930244
342;272.65;0.0;1.0;293.0365126;0.0799788930191421
343;272.4785714;0.0;1.0;293.1986341;0.0781533898360743
344;272.25;0.0;0.977303697;293.3412629;0.0717742785283017
345;272.1401786;0.0;0.9127934;293.4022065;0.0584825319839228
346;272.05;0.0;0.834084255;293.4781311;0.0424964635162176
347;271.98125;0.0;1.0;293.5496172;0.0735106613075534
348;271.95;0.0;1.0;293.6350194;0.0728722295924622
349;271.975;0.0;1.0;293.7279283;0.072500567544966
350;272.05;0.0;1.0;293.8326891;0.072337688160038
351;272.15;0.0;1.0;293.9385927;0.0723053780495278
352;272.25;0.0;1.0;294.0322802;0.0723399260494929
353;272.35;0.0;1.0;294.1331424;0.072335207271581
354;272.45;0.0;1.0;294.2414203;0.0722899027347237
355;272.43;0.0;1.0;294.3491763;0.0715907004719872
356;272.35;0.0;1.0;294.453462;0.0705821139599644
357;272.3366667;0.0;1.0;294.5565725;0.0699448228077549
358;272.35;0.0;1.0;294.6589057;0.0694577307614846
359;272.45;0.0;1.0;294.752833;0.0694909663479219
360;272.55;0.0;1.0;294.8372738;0.0695761210791783
361;272.5520833;0.0;1.0;294.9176928;0.0691473936715178
362;272.55;0.0;1.0;294.9923496;0.0687273989036585
363;272.61875;0.0;1.0;295.0666659;0.0686969348193488
364;272.65;0.0;1.0;295.1375816;0.0684798464071174
365;272.6;0.0;1.0;295.1801982;0.0679729603408116
366;272.55;0.0;0.988809708;295.2263178;0.065303365536174
367;272.5;0.0;0.263608386;295.1954938;-0.0737162663203384
368;272.45;0.0;0.0;294.9915917;-0.1233690153286398
369;272.3875;0.0;0.0;294.6937063;-0.1220807626884883
370;272.35;0.0;0.0;294.385603;-0.1205997642252927
371;272.35;0.0;0.0;294.1535521;-0.1193297611385487
372;272.35;0.0;0.0;293.8977775;-0.1179299194162769
373;272.35;0.0;0.0;293.6543105;-0.1165974365794496
374;272.35;0.0;0.0;293.4237178;-0.1153354141491094
375;272.4125;0.0;0.0;293.2070552;-0.1138075710607891
376;272.45;0.0;0.0;293.0014862;-0.1124772664582567
377;272.4;0.0;0.054832589;292.9097689;-0.1017455881725163
378;272.35;0.0;0.131487801;292.8346253;-0.0869244221932521
379;272.3;0.0;0.229857378;292.7672209;-0.067986154912958
380;272.25;0.0;0.348061318;292.7294158;-0.0454105461019458
381;272.24375;0.0;0.476126838;292.7293114;-0.0209128119034483
382;272.25;0.0;0.602338638;292.769261;0.0030790344949124
383;272.2;0.0;0.714562844;292.845656;0.0238841942284451
384;272.15;0.0;0.80204629;292.9545573;0.0397722751821398
385;272.15;0.0;0.855234045;293.0828558;0.0492583920854566
386;272.15;0.0;0.868962387;293.2164121;0.0511571538304083
387;272.09375;0.0;0.842360933;293.3436136;0.0450575374295082
388;272.05;0.0;0.777916787;293.4521902;0.0318793747756089
389;272.05;0.0;0.681830894;293.533621;0.0130281413093926
390;272.05;0.0;0.562673039;293.5789622;-0.0100450852630955
391;272.05;0.0;0.431717322;293.5823752;-0.0351487598841485
392;272.05;0.0;0.301834115;293.5416887;-0.0598056373305574
393;272.00625;0.0;0.186361841;293.3995888;-0.081386464545132
394;271.95;0.0;0.118590181;293.2687119;-0.093959918108242
395;271.99375;0.0;0.789520458;293.1951062;0.0352012504049982
396;272.05;0.0;1.0;293.2423939;0.0755683445638276
397;272.0;0.0;1.0;293.3529751;0.0746894916066832
398;271.85;0.0;1.0;293.4787224;0.0731803402861698
399;271.5583333;0.0;1.0;293.5978704;0.0709319717727107
