Time,Total active power,Schedule,Space Temperature T1,Space Temperature T2,Av. Space Temperature,Supply Temperature,Empty trial schedule,Shut off schedule
2016-08-07 08:45:00,0.1,0,24.1,21.7,22.9,20.0,0,0
2016-08-07 09:00:00,0.0,0,24.1,21.6,22.85,20.3,0,0
2016-08-07 09:15:00,0.0,0,24.1,21.6,22.85,20.5,0,0
2016-08-07 09:30:00,0.0,0,24.1,21.7,22.9,20.7,0,0
2016-08-07 09:45:00,0.0,0,24.3,22.0,23.15,20.8,0,0
2016-08-07 10:00:00,0.0,0,24.6,22.3,23.45,20.8,0,0
2016-08-07 10:15:00,0.0,0,24.8,22.6,23.7,21.0,0,0
2016-08-07 10:30:00,0.0,0,25.0,22.7,23.85,21.1,0,0
2016-08-07 10:45:00,0.1,0,25.0,22.7,23.85,21.3,0,0
2016-08-07 11:00:00,0.1,0,25.2,22.8,24.0,21.8,0,0
2016-08-07 11:15:00,0.0,0,25.3,22.9,24.1,22.4,0,0
2016-08-07 11:30:00,0.0,0,25.4,23.0,24.2,23.0,0,0
2016-08-07 11:45:00,0.0,0,25.5,23.1,24.3,23.5,0,0
2016-08-07 12:00:00,0.0,0,25.6,23.1,24.35,23.9,0,0
2016-08-07 12:15:00,0.1,0,25.6,23.2,24.4,24.3,0,0
2016-08-07 12:30:00,0.0,0,25.6,23.2,24.4,24.9,0,0
2016-08-07 12:45:00,0.0,0,25.7,23.3,24.5,25.6,0,0
2016-08-07 13:00:00,0.1,0,25.7,23.2,24.45,26.1,0,0
2016-08-07 13:15:00,0.0,0,25.8,23.3,24.55,26.5,0,0
2016-08-07 13:30:00,0.0,0,25.8,23.3,24.55,26.6,0,0
2016-08-07 13:45:00,0.1,0,25.8,23.3,24.55,26.8,0,0
2016-08-07 14:00:00,0.1,0,25.9,23.3,24.6,27.0,0,0
2016-08-07 14:15:00,0.1,0,25.9,23.3,24.6,27.5,0,0
2016-08-07 14:30:00,0.0,0,25.9,23.3,24.6,28.0,0,0
2016-08-07 14:45:00,0.0,0,25.9,23.3,24.6,28.6,0,0
2016-08-07 15:00:00,0.0,0,25.9,23.4,24.65,29.0,0,0
2016-08-07 15:15:00,0.0,1,26.0,23.5,24.75,29.4,0,0
2016-08-07 15:30:00,0.0,1,26.0,23.4,24.7,29.9,0,0
2016-08-07 15:45:00,0.0,0,25.9,23.3,24.6,30.3,0,0
2016-08-07 16:00:00,0.0,0,25.9,23.3,24.6,30.4,0,0
2016-08-07 16:15:00,0.0,0,25.8,23.0,24.4,30.6,0,0
2016-08-07 16:30:00,0.1,0,25.5,22.9,24.2,30.8,0,0
2016-08-07 16:45:00,0.0,0,25.4,22.8,24.1,31.0,0,0
2016-08-07 17:00:00,0.0,0,25.3,22.8,24.05,31.0,0,0
2016-08-07 17:15:00,0.0,0,25.2,22.7,23.95,30.9,0,0
2016-08-07 17:30:00,0.1,0,25.1,22.7,23.9,30.8,0,0
2016-08-07 17:45:00,0.0,0,25.1,22.6,23.85,30.7,0,0
2016-08-07 18:00:00,0.1,0,25.0,22.6,23.8,30.6,0,0
2016-08-07 18:15:00,0.0,0,25.0,22.5,23.75,30.3,0,0
2016-08-07 18:30:00,0.0,0,24.9,22.5,23.7,30.0,0,0
2016-08-07 18:45:00,0.0,0,24.9,22.4,23.65,29.6,0,0
2016-08-07 19:00:00,0.0,0,24.8,22.4,23.6,29.3,0,0
2016-08-07 19:15:00,0.0,0,24.8,22.3,23.55,28.8,0,0
2016-08-07 19:30:00,0.0,0,24.7,22.3,23.5,28.3,0,0
2016-08-07 19:45:00,0.1,0,24.7,22.2,23.45,27.8,0,0
2016-08-07 20:00:00,0.1,0,24.7,22.2,23.45,27.5,0,0
2016-08-07 20:15:00,0.0,0,24.7,22.1,23.4,26.9,0,0
2016-08-07 20:30:00,0.0,0,24.6,22.1,23.35,26.4,0,0
2016-08-07 20:45:00,0.0,0,24.6,22.1,23.35,25.8,0,0
2016-08-07 21:00:00,0.1,0,24.6,22.1,23.35,25.3,0,0
2016-08-07 21:15:00,0.0,0,24.5,22.0,23.25,24.7,0,0
2016-08-07 21:30:00,0.0,0,24.5,22.0,23.25,24.1,0,0
2016-08-07 21:45:00,0.1,0,24.5,22.0,23.25,23.6,0,0
2016-08-07 22:00:00,0.0,0,24.4,21.9,23.15,23.2,0,0
2016-08-07 22:15:00,0.0,0,24.4,21.9,23.15,22.7,0,0
2016-08-07 22:30:00,0.0,0,24.4,21.9,23.15,22.2,0,0
2016-08-07 22:45:00,0.0,0,24.4,21.8,23.1,21.8,0,0
2016-08-07 23:00:00,0.1,0,24.4,21.9,23.15,21.4,0,0
2016-08-07 23:15:00,0.2,0,24.3,22.0,23.15,21.0,0,0
2016-08-07 23:30:00,0.1,0,24.3,21.9,23.1,20.7,0,0
2016-08-07 23:45:00,0.1,0,24.3,21.8,23.05,20.5,0,0
2016-08-08 00:00:00,0.1,0,24.3,21.8,23.05,20.3,0,0
2016-08-08 00:15:00,0.1,0,24.3,21.8,23.05,20.1,0,0
2016-08-08 00:30:00,0.1,0,24.2,21.8,23.0,19.8,0,0
2016-08-08 00:45:00,0.2,0,24.2,21.7,22.95,19.6,0,0
2016-08-08 01:00:00,0.2,0,24.2,21.7,22.95,19.5,0,0
2016-08-08 01:15:00,0.1,0,24.2,21.7,22.95,19.4,0,0
2016-08-08 01:30:00,0.2,0,24.2,21.7,22.95,19.3,0,0
2016-08-08 01:45:00,0.2,0,24.2,21.7,22.95,19.3,0,0
2016-08-08 02:00:00,0.1,0,24.1,21.7,22.9,19.2,0,0
2016-08-08 02:15:00,0.2,0,24.2,21.7,22.95,19.2,0,0
2016-08-08 02:30:00,0.2,0,24.1,21.6,22.85,19.1,0,0
2016-08-08 02:45:00,0.2,0,24.1,21.6,22.85,19.1,0,0
2016-08-08 03:00:00,0.2,0,24.1,21.6,22.85,19.0,0,0
2016-08-08 03:15:00,0.2,0,24.1,21.6,22.85,19.0,0,0
2016-08-08 03:30:00,0.1,0,24.1,21.6,22.85,18.9,0,0
2016-08-08 03:45:00,0.1,0,24.1,21.6,22.85,18.9,0,0
2016-08-08 04:00:00,0.2,0,24.1,21.6,22.85,18.8,0,0
2016-08-08 04:15:00,0.1,0,24.1,21.6,22.85,18.8,0,0
2016-08-08 04:30:00,0.1,0,24.1,21.5,22.8,18.7,0,0
2016-08-08 04:45:00,0.1,0,24.1,21.6,22.85,18.6,0,0
2016-08-08 05:00:00,0.2,0,24.1,21.6,22.85,18.6,0,0
2016-08-08 05:15:00,0.2,0,24.0,21.6,22.8,18.5,0,0
2016-08-08 05:30:00,0.1,0,24.0,21.6,22.8,18.5,0,0
2016-08-08 05:45:00,0.2,0,24.0,21.5,22.75,18.4,0,0
2016-08-08 06:00:00,0.1,0,24.0,21.5,22.75,18.4,0,0
2016-08-08 06:15:00,0.1,0,24.0,21.5,22.75,18.4,0,0
2016-08-08 06:30:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-08 06:45:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-08 07:00:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-08 07:15:00,0.2,0,24.0,21.4,22.7,18.4,0,0
2016-08-08 07:30:00,0.2,0,23.9,21.4,22.65,18.5,0,0
2016-08-08 07:45:00,6.9,1,23.9,21.4,22.65,16.9,0,0
2016-08-08 08:00:00,17.1,1,23.5,21.2,22.35,17.1,0,0
2016-08-08 08:15:00,17.0,1,23.5,21.2,22.35,17.1,0,0
2016-08-08 08:30:00,17.0,1,23.5,21.3,22.4,17.4,0,0
2016-08-08 08:45:00,16.6,1,23.6,21.4,22.5,17.5,0,0
2016-08-08 09:00:00,16.7,1,23.7,21.4,22.55,17.9,0,0
2016-08-08 09:15:00,16.6,1,23.8,21.6,22.7,18.3,0,0
2016-08-08 09:30:00,17.1,1,24.0,21.7,22.85,18.7,0,0
2016-08-08 09:45:00,16.6,1,24.1,21.8,22.95,18.6,0,0
2016-08-08 10:00:00,17.7,1,24.2,21.9,23.05,19.3,0,0
2016-08-08 10:15:00,0.0,1,24.3,22.1,23.2,20.1,0,0
2016-08-08 10:30:00,0.1,1,24.5,22.4,23.45,20.8,0,0
2016-08-08 10:45:00,0.0,1,24.7,22.5,23.6,21.3,0,0
2016-08-08 11:00:00,16.7,1,24.9,22.6,23.75,21.7,0,0
2016-08-08 11:15:00,29.7,1,25.0,22.6,23.8,17.2,0,0
2016-08-08 11:30:00,6.5,1,24.7,22.4,23.55,20.5,0,0
2016-08-08 11:45:00,7.1,1,24.9,22.5,23.7,20.8,0,0
2016-08-08 12:00:00,30.1,1,24.9,22.5,23.7,17.1,0,0
2016-08-08 12:15:00,6.5,1,24.7,22.4,23.55,20.6,0,0
2016-08-08 12:30:00,29.9,1,25.0,22.5,23.75,17.6,0,0
2016-08-08 12:45:00,30.2,1,24.9,22.4,23.65,17.3,0,0
2016-08-08 13:00:00,6.5,1,24.9,22.4,23.65,21.0,0,0
2016-08-08 13:15:00,30.2,1,25.0,22.5,23.75,17.3,0,0
2016-08-08 13:30:00,6.2,1,24.8,22.4,23.6,19.7,0,0
2016-08-08 13:45:00,6.4,1,24.8,22.4,23.6,21.2,0,0
2016-08-08 14:00:00,29.9,1,25.0,22.5,23.75,17.5,0,0
2016-08-08 14:15:00,30.3,1,24.8,22.4,23.6,17.7,0,0
2016-08-08 14:30:00,6.4,1,24.9,22.5,23.7,21.2,0,0
2016-08-08 14:45:00,30.2,1,25.0,22.6,23.8,17.5,0,0
2016-08-08 15:00:00,30.3,1,24.9,22.5,23.7,17.5,0,0
2016-08-08 15:15:00,30.4,1,24.8,22.4,23.6,17.5,0,0
2016-08-08 15:30:00,6.8,1,24.9,22.5,23.7,21.4,0,0
2016-08-08 15:45:00,30.1,1,25.1,22.6,23.85,17.7,0,0
2016-08-08 16:00:00,30.5,1,24.9,22.5,23.7,17.5,0,0
2016-08-08 16:15:00,6.7,1,24.8,22.4,23.6,21.1,0,0
2016-08-08 16:30:00,30.2,1,25.1,22.6,23.85,17.5,0,0
2016-08-08 16:45:00,30.0,1,24.8,22.5,23.65,17.2,0,0
2016-08-08 17:00:00,0.1,1,24.9,22.6,23.75,18.1,0,1
2016-08-08 17:15:00,0.0,1,25.1,22.7,23.9,19.1,0,1
2016-08-08 17:30:00,0.0,1,25.2,22.9,24.05,19.6,0,1
2016-08-08 17:45:00,0.0,1,25.3,22.9,24.1,20.2,0,1
2016-08-08 18:00:00,0.0,1,25.3,23.0,24.15,20.6,0,1
2016-08-08 18:15:00,0.0,1,25.3,23.0,24.15,20.8,0,1
2016-08-08 18:30:00,0.0,1,25.4,23.0,24.2,20.8,0,1
2016-08-08 18:45:00,0.0,1,25.4,23.0,24.2,20.9,0,1
2016-08-08 19:00:00,0.0,1,25.4,23.0,24.2,20.9,0,1
2016-08-08 19:15:00,16.7,1,25.5,23.0,24.25,21.5,0,0
2016-08-08 19:30:00,29.6,1,25.3,23.0,24.15,17.0,0,0
2016-08-08 19:45:00,30.1,1,24.8,22.7,23.75,16.8,0,0
2016-08-08 20:00:00,7.1,1,24.7,22.6,23.65,20.0,0,0
2016-08-08 20:15:00,6.5,1,24.9,22.6,23.75,19.9,0,0
2016-08-08 20:30:00,29.7,1,24.9,22.6,23.75,16.6,0,0
2016-08-08 20:45:00,7.0,1,24.7,22.5,23.6,20.3,0,0
2016-08-08 21:00:00,16.5,1,24.9,22.6,23.75,18.9,0,0
2016-08-08 21:15:00,17.2,1,24.8,22.6,23.7,18.5,0,0
2016-08-08 21:30:00,17.0,1,24.7,22.6,23.65,18.6,0,0
2016-08-08 21:45:00,0.0,0,24.9,22.8,23.85,18.7,0,0
2016-08-08 22:00:00,0.2,0,25.1,22.8,23.95,18.8,0,0
2016-08-08 22:15:00,0.1,0,25.0,22.6,23.8,18.9,0,0
2016-08-08 22:30:00,0.2,0,25.0,22.5,23.75,19.0,0,0
2016-08-08 22:45:00,0.2,0,24.8,22.4,23.6,19.0,0,0
2016-08-08 23:00:00,0.2,0,24.7,22.3,23.5,19.1,0,0
2016-08-08 23:15:00,0.1,0,24.7,22.3,23.5,19.0,0,0
2016-08-08 23:30:00,0.2,0,24.7,22.2,23.45,19.0,0,0
2016-08-08 23:45:00,0.1,0,24.6,22.2,23.4,18.9,0,0
2016-08-09 00:00:00,0.1,0,24.6,22.1,23.35,18.9,0,0
2016-08-09 00:15:00,0.1,0,24.6,22.1,23.35,18.8,0,0
2016-08-09 00:30:00,0.1,0,24.5,22.0,23.25,18.7,0,0
2016-08-09 00:45:00,0.1,0,24.5,22.0,23.25,18.6,0,0
2016-08-09 01:00:00,0.1,0,24.5,22.0,23.25,18.6,0,0
2016-08-09 01:15:00,0.1,0,24.4,21.9,23.15,18.5,0,0
2016-08-09 01:30:00,0.2,0,24.5,21.9,23.2,18.5,0,0
2016-08-09 01:45:00,0.1,0,24.4,21.9,23.15,18.4,0,0
2016-08-09 02:00:00,0.2,0,24.4,21.8,23.1,18.4,0,0
2016-08-09 02:15:00,0.2,0,24.4,21.8,23.1,18.3,0,0
2016-08-09 02:30:00,0.2,0,24.3,21.8,23.05,18.2,0,0
2016-08-09 02:45:00,0.1,0,24.3,21.7,23.0,18.2,0,0
2016-08-09 03:00:00,0.1,0,24.2,21.7,22.95,18.1,0,0
2016-08-09 03:15:00,0.0,0,24.2,21.7,22.95,18.0,0,0
2016-08-09 03:30:00,0.2,0,24.2,21.7,22.95,17.9,0,0
2016-08-09 03:45:00,0.2,0,24.2,21.6,22.9,17.9,0,0
2016-08-09 04:00:00,0.2,0,24.1,21.6,22.85,17.8,0,0
2016-08-09 04:15:00,0.0,0,24.1,21.6,22.85,17.8,0,0
2016-08-09 04:30:00,0.1,0,24.1,21.5,22.8,17.7,0,0
2016-08-09 04:45:00,0.1,0,24.0,21.5,22.75,17.6,0,0
2016-08-09 05:00:00,0.0,0,24.0,21.5,22.75,17.6,0,0
2016-08-09 05:15:00,0.0,0,24.0,21.5,22.75,17.5,0,0
2016-08-09 05:30:00,0.0,0,23.9,21.4,22.65,17.4,0,0
2016-08-09 05:45:00,0.0,0,23.9,21.4,22.65,17.4,0,0
2016-08-09 06:00:00,0.0,0,23.9,21.3,22.6,17.4,0,0
2016-08-09 06:15:00,0.2,0,23.8,21.3,22.55,17.3,0,0
2016-08-09 06:30:00,0.2,0,23.8,21.3,22.55,17.2,0,0
2016-08-09 06:45:00,0.2,0,23.7,21.2,22.45,17.2,0,0
2016-08-09 07:00:00,0.2,0,23.7,21.2,22.45,17.2,0,0
2016-08-09 07:15:00,0.0,0,23.7,21.2,22.45,17.3,0,0
2016-08-09 07:30:00,0.2,0,23.7,21.2,22.45,17.4,0,0
2016-08-09 07:45:00,13.6,1,23.6,21.2,22.4,14.1,0,0
2016-08-09 08:00:00,12.5,1,23.1,20.8,21.95,14.3,0,0
2016-08-09 08:15:00,9.7,1,22.8,20.8,21.8,14.4,0,0
2016-08-09 08:30:00,11.7,1,22.9,20.9,21.9,15.3,0,0
2016-08-09 08:45:00,7.5,1,23.3,21.2,22.25,15.7,0,0
2016-08-09 09:00:00,16.8,1,23.2,21.2,22.2,15.9,0,0
2016-08-09 09:15:00,17.5,1,23.2,21.2,22.2,16.6,0,0
2016-08-09 09:30:00,17.4,1,23.3,21.3,22.3,16.6,0,0
2016-08-09 09:45:00,17.2,1,23.4,21.3,22.35,17.1,0,0
2016-08-09 10:00:00,16.9,1,23.5,21.4,22.45,17.2,0,0
2016-08-09 10:15:00,16.7,1,23.5,21.5,22.5,18.1,0,0
2016-08-09 10:30:00,17.3,1,23.8,21.7,22.75,17.8,0,0
2016-08-09 10:45:00,17.4,1,23.9,21.8,22.85,18.4,0,0
2016-08-09 11:00:00,16.7,1,24.0,21.9,22.95,18.9,0,0
2016-08-09 11:15:00,16.9,1,24.2,22.0,23.1,19.1,0,0
2016-08-09 11:30:00,17.4,1,24.3,22.2,23.25,19.5,0,0
2016-08-09 11:45:00,0.1,1,24.5,22.4,23.45,20.7,0,0
2016-08-09 12:00:00,0.0,1,24.7,22.6,23.65,21.5,0,0
2016-08-09 12:15:00,0.0,1,24.8,22.7,23.75,22.4,0,0
2016-08-09 12:30:00,16.4,1,24.9,22.6,23.75,21.2,0,0
2016-08-09 12:45:00,30.2,1,24.8,22.6,23.7,16.9,0,0
2016-08-09 13:00:00,7.1,1,24.7,22.5,23.6,20.5,0,0
2016-08-09 13:15:00,7.2,1,24.9,22.6,23.75,20.6,0,0
2016-08-09 13:30:00,30.2,1,24.8,22.6,23.7,16.8,0,0
2016-08-09 13:45:00,7.3,1,24.7,22.5,23.6,20.4,0,0
2016-08-09 14:00:00,6.7,1,24.9,22.5,23.7,20.8,0,0
2016-08-09 14:15:00,30.3,1,24.9,22.6,23.75,17.1,0,0
2016-08-09 14:30:00,7.0,1,24.7,22.5,23.6,20.9,0,0
2016-08-09 14:45:00,30.1,1,25.0,22.6,23.8,17.1,0,0
2016-08-09 15:00:00,6.5,1,24.7,22.5,23.6,20.1,0,0
2016-08-09 15:15:00,6.6,1,24.9,22.6,23.75,20.8,0,0
2016-08-09 15:30:00,30.1,1,24.9,22.5,23.7,16.9,0,0
2016-08-09 15:45:00,6.7,1,24.8,22.4,23.6,20.4,0,0
2016-08-09 16:00:00,30.2,1,25.0,22.5,23.75,17.4,0,0
2016-08-09 16:15:00,30.0,1,24.8,22.5,23.65,16.8,0,0
2016-08-09 16:30:00,6.5,1,24.8,22.5,23.65,20.6,0,0
2016-08-09 16:45:00,30.0,1,24.9,22.6,23.75,16.8,0,0
2016-08-09 17:00:00,0.0,1,24.9,22.6,23.75,18.0,0,1
2016-08-09 17:15:00,0.0,1,25.0,22.7,23.85,18.8,0,1
2016-08-09 17:30:00,0.0,1,25.1,22.8,23.95,19.6,0,1
2016-08-09 17:45:00,0.0,1,25.1,22.9,24.0,20.0,0,1
2016-08-09 18:00:00,0.0,1,25.2,22.9,24.05,20.3,0,1
2016-08-09 18:15:00,0.0,1,25.3,23.0,24.15,20.5,0,1
2016-08-09 18:30:00,0.0,1,25.2,23.0,24.1,20.7,0,1
2016-08-09 18:45:00,0.0,1,25.2,23.1,24.15,20.7,0,1
2016-08-09 19:00:00,0.1,1,25.3,23.0,24.15,20.7,0,1
2016-08-09 19:15:00,17.1,1,25.3,23.0,24.15,19.5,0,0
2016-08-09 19:30:00,16.5,1,25.0,22.9,23.95,19.3,0,0
2016-08-09 19:45:00,16.5,1,24.9,22.7,23.8,19.1,0,0
2016-08-09 20:00:00,17.4,1,24.8,22.7,23.75,18.7,0,0
2016-08-09 20:15:00,17.4,1,24.7,22.6,23.65,18.3,0,0
2016-08-09 20:30:00,17.5,1,24.6,22.6,23.6,18.1,0,0
2016-08-09 20:45:00,17.9,1,24.5,22.5,23.5,18.0,0,0
2016-08-09 21:00:00,16.9,1,24.4,22.5,23.45,17.9,0,0
2016-08-09 21:15:00,16.8,1,24.4,22.4,23.4,17.6,0,0
2016-08-09 21:30:00,17.6,1,24.3,22.4,23.35,17.5,0,0
2016-08-09 21:45:00,0.2,0,24.5,22.5,23.5,17.6,0,0
2016-08-09 22:00:00,0.2,0,24.7,22.7,23.7,17.8,0,0
2016-08-09 22:15:00,0.2,0,24.8,22.5,23.65,18.0,0,0
2016-08-09 22:30:00,0.2,0,24.7,22.3,23.5,18.2,0,0
2016-08-09 22:45:00,0.0,0,24.6,22.2,23.4,18.3,0,0
2016-08-09 23:00:00,0.1,0,24.5,22.1,23.3,18.3,0,0
2016-08-09 23:15:00,0.2,0,24.4,22.0,23.2,18.3,0,0
2016-08-09 23:30:00,0.1,0,24.4,22.0,23.2,18.3,0,0
2016-08-09 23:45:00,0.1,0,24.3,21.9,23.1,18.3,0,0
2016-08-10 00:00:00,0.1,0,24.3,21.8,23.05,18.3,0,0
2016-08-10 00:15:00,0.2,0,24.2,21.8,23.0,18.2,0,0
2016-08-10 00:30:00,0.1,0,24.2,21.7,22.95,18.2,0,0
2016-08-10 00:45:00,0.1,0,24.2,21.7,22.95,18.1,0,0
2016-08-10 01:00:00,0.1,0,24.1,21.6,22.85,18.1,0,0
2016-08-10 01:15:00,0.2,0,24.1,21.6,22.85,18.0,0,0
2016-08-10 01:30:00,0.2,0,24.0,21.5,22.75,17.9,0,0
2016-08-10 01:45:00,0.0,0,24.0,21.5,22.75,17.9,0,0
2016-08-10 02:00:00,0.2,0,24.0,21.5,22.75,17.8,0,0
2016-08-10 02:15:00,0.1,0,24.0,21.5,22.75,17.8,0,0
2016-08-10 02:30:00,0.1,0,23.9,21.5,22.7,17.7,0,0
2016-08-10 02:45:00,0.2,0,23.9,21.5,22.7,17.6,0,0
2016-08-10 03:00:00,0.2,0,23.9,21.4,22.65,17.6,0,0
2016-08-10 03:15:00,0.1,0,23.9,21.4,22.65,17.5,0,0
2016-08-10 03:30:00,0.0,0,23.8,21.4,22.6,17.5,0,0
2016-08-10 03:45:00,0.1,0,23.8,21.3,22.55,17.5,0,0
2016-08-10 04:00:00,0.0,0,23.7,21.3,22.5,17.5,0,0
2016-08-10 04:15:00,0.1,0,23.7,21.3,22.5,17.4,0,0
2016-08-10 04:30:00,0.0,0,23.7,21.3,22.5,17.4,0,0
2016-08-10 04:45:00,0.2,0,23.7,21.2,22.45,17.4,0,0
2016-08-10 05:00:00,0.2,0,23.7,21.2,22.45,17.4,0,0
2016-08-10 05:15:00,0.1,0,23.7,21.2,22.45,17.4,0,0
2016-08-10 05:30:00,0.2,0,23.7,21.2,22.45,17.4,0,0
2016-08-10 05:45:00,0.1,0,23.7,21.2,22.45,17.4,0,0
2016-08-10 06:00:00,0.0,0,23.7,21.2,22.45,17.4,0,0
2016-08-10 06:15:00,0.1,0,23.6,21.2,22.4,17.4,0,0
2016-08-10 06:30:00,0.0,0,23.6,21.2,22.4,17.4,0,0
2016-08-10 06:45:00,0.1,0,23.6,21.2,22.4,17.4,0,0
2016-08-10 07:00:00,0.0,0,23.5,21.1,22.3,17.5,0,0
2016-08-10 07:15:00,0.0,0,23.5,21.1,22.3,17.5,0,0
2016-08-10 07:30:00,0.0,0,23.5,21.1,22.3,17.5,0,0
2016-08-10 07:45:00,11.1,1,23.5,21.0,22.25,14.1,0,0
2016-08-10 08:00:00,10.0,1,22.9,20.7,21.8,14.2,0,0
2016-08-10 08:15:00,9.6,1,22.8,20.8,21.8,14.3,0,0
2016-08-10 08:30:00,11.8,1,22.8,20.9,21.85,14.5,0,0
2016-08-10 08:45:00,0.0,1,23.2,21.2,22.2,14.8,0,0
2016-08-10 09:00:00,17.2,1,23.3,21.3,22.3,15.3,0,0
2016-08-10 09:15:00,17.1,1,23.2,21.2,22.2,15.3,0,0
2016-08-10 09:30:00,17.4,1,23.2,21.2,22.2,15.9,0,0
2016-08-10 09:45:00,16.7,1,23.2,21.2,22.2,16.2,0,0
2016-08-10 10:00:00,17.6,1,23.4,21.3,22.35,16.1,0,0
2016-08-10 10:15:00,16.9,1,23.4,21.4,22.4,16.4,0,0
2016-08-10 10:30:00,17.4,1,23.5,21.5,22.5,17.0,0,0
2016-08-10 10:45:00,17.5,1,23.6,21.6,22.6,17.2,0,0
2016-08-10 11:00:00,17.5,1,23.7,21.7,22.7,17.2,0,0
2016-08-10 11:15:00,17.5,1,23.8,21.7,22.75,17.3,0,0
2016-08-10 11:30:00,17.3,1,23.9,21.8,22.85,17.5,0,0
2016-08-10 11:45:00,17.4,1,23.9,21.9,22.9,18.5,0,0
2016-08-10 12:00:00,17.5,1,24.1,22.0,23.05,18.9,0,0
2016-08-10 12:15:00,0.0,1,24.3,22.3,23.3,20.0,0,0
2016-08-10 12:30:00,0.0,1,24.6,22.5,23.55,20.9,0,0
2016-08-10 12:45:00,0.0,1,24.6,22.7,23.65,21.2,0,0
2016-08-10 13:00:00,0.0,1,24.7,22.7,23.7,21.5,0,0
2016-08-10 13:15:00,0.0,1,24.7,22.7,23.7,21.8,0,0
2016-08-10 13:30:00,30.1,1,24.9,22.7,23.8,17.4,0,0
