Time,Total active power,Schedule,Space Temperature T1,Space Temperature T2,Av. Space Temperature,Supply Temperature,Empty trial schedule,Shut off schedule
2016-08-10 13:45:00,6.5,1,24.5,22.5,23.5,19.7,0,0
2016-08-10 14:00:00,6.9,1,24.7,22.5,23.6,20.2,0,0
2016-08-10 14:15:00,6.4,1,24.7,22.6,23.65,20.2,0,0
2016-08-10 14:30:00,25.2,1,24.8,22.6,23.7,19.2,0,0
2016-08-10 14:45:00,7.2,1,24.7,22.6,23.65,19.0,0,0
2016-08-10 15:00:00,7.0,1,24.6,22.5,23.55,20.3,0,0
2016-08-10 15:15:00,7.2,1,24.8,22.6,23.7,20.4,0,0
2016-08-10 15:30:00,30.1,1,24.9,22.6,23.75,16.6,0,0
2016-08-10 15:45:00,6.6,1,24.6,22.4,23.5,20.2,0,0
2016-08-10 16:00:00,7.1,1,24.8,22.5,23.65,20.5,0,0
2016-08-10 16:15:00,30.0,1,24.9,22.6,23.75,17.1,0,0
2016-08-10 16:30:00,6.4,1,24.7,22.4,23.55,20.3,0,0
2016-08-10 16:45:00,6.5,1,24.8,22.5,23.65,20.7,0,0
2016-08-10 17:00:00,0.1,1,25.0,22.7,23.85,21.1,0,1
2016-08-10 17:15:00,0.0,1,25.0,22.8,23.9,21.7,0,1
2016-08-10 17:30:00,0.0,1,25.1,22.8,23.95,21.8,0,1
2016-08-10 17:45:00,0.0,1,25.1,22.8,23.95,22.1,0,1
2016-08-10 18:00:00,0.0,1,25.1,22.9,24.0,22.2,0,1
2016-08-10 18:15:00,0.0,1,25.1,22.9,24.0,22.1,0,1
2016-08-10 18:30:00,0.0,1,25.1,22.9,24.0,22.1,0,1
2016-08-10 18:45:00,0.0,1,25.1,22.9,24.0,22.1,0,1
2016-08-10 19:00:00,0.0,1,25.1,22.8,23.95,22.0,0,1
2016-08-10 19:15:00,0.0,1,25.1,22.9,24.0,22.0,0,0
2016-08-10 19:30:00,0.0,1,25.1,22.9,24.0,21.8,0,0
2016-08-10 19:45:00,0.0,1,25.1,22.9,24.0,21.6,0,0
2016-08-10 20:00:00,17.2,1,25.1,22.9,24.0,19.3,0,0
2016-08-10 20:15:00,16.6,1,24.9,22.8,23.85,18.8,0,0
2016-08-10 20:30:00,17.1,1,24.8,22.7,23.75,18.3,0,0
2016-08-10 20:45:00,17.0,1,24.7,22.6,23.65,18.0,0,0
2016-08-10 21:00:00,17.3,1,24.6,22.6,23.6,17.7,0,0
2016-08-10 21:15:00,17.7,1,24.5,22.5,23.5,17.4,0,0
2016-08-10 21:30:00,16.8,1,24.4,22.4,23.4,17.2,0,0
2016-08-10 21:45:00,0.1,0,24.6,22.6,23.6,17.4,0,0
2016-08-10 22:00:00,0.1,0,24.7,22.7,23.7,17.6,0,0
2016-08-10 22:15:00,0.2,0,24.7,22.5,23.6,17.9,0,0
2016-08-10 22:30:00,0.1,0,24.7,22.4,23.55,18.2,0,0
2016-08-10 22:45:00,0.1,0,24.6,22.2,23.4,18.4,0,0
2016-08-10 23:00:00,0.1,0,24.5,22.2,23.35,18.5,0,0
2016-08-10 23:15:00,0.2,0,24.5,22.1,23.3,18.6,0,0
2016-08-10 23:30:00,0.1,0,24.4,22.0,23.2,18.7,0,0
2016-08-10 23:45:00,0.0,0,24.4,22.0,23.2,18.7,0,0
2016-08-11 00:00:00,0.2,0,24.3,21.9,23.1,18.8,0,0
2016-08-11 00:15:00,0.1,0,24.3,21.9,23.1,18.8,0,0
2016-08-11 00:30:00,0.1,0,24.2,21.8,23.0,18.8,0,0
2016-08-11 00:45:00,0.0,0,24.2,21.8,23.0,18.8,0,0
2016-08-11 01:00:00,0.2,0,24.2,21.7,22.95,18.7,0,0
2016-08-11 01:15:00,0.2,0,24.1,21.7,22.9,18.7,0,0
2016-08-11 01:30:00,0.0,0,24.1,21.7,22.9,18.7,0,0
2016-08-11 01:45:00,0.1,0,24.1,21.6,22.85,18.7,0,0
2016-08-11 02:00:00,0.1,0,24.0,21.6,22.8,18.7,0,0
2016-08-11 02:15:00,0.2,0,24.0,21.6,22.8,18.6,0,0
2016-08-11 02:30:00,0.2,0,24.0,21.6,22.8,18.6,0,0
2016-08-11 02:45:00,0.1,0,24.0,21.5,22.75,18.6,0,0
2016-08-11 03:00:00,0.2,0,24.0,21.5,22.75,18.6,0,0
2016-08-11 03:15:00,0.1,0,23.9,21.5,22.7,18.6,0,0
2016-08-11 03:30:00,0.2,0,23.9,21.5,22.7,18.5,0,0
2016-08-11 03:45:00,0.1,0,23.9,21.4,22.65,18.5,0,0
2016-08-11 04:00:00,0.1,0,23.9,21.4,22.65,18.4,0,0
2016-08-11 04:15:00,0.0,0,23.8,21.4,22.6,18.4,0,0
2016-08-11 04:30:00,0.1,0,23.8,21.4,22.6,18.4,0,0
2016-08-11 04:45:00,0.1,0,23.9,21.4,22.65,18.4,0,0
2016-08-11 05:00:00,0.1,0,23.9,21.4,22.65,18.4,0,0
2016-08-11 05:15:00,0.2,0,23.9,21.4,22.65,18.4,0,0
2016-08-11 05:30:00,0.1,0,23.8,21.4,22.6,18.4,0,0
2016-08-11 05:45:00,0.2,0,23.8,21.4,22.6,18.4,0,0
2016-08-11 06:00:00,0.0,0,23.8,21.4,22.6,18.4,0,0
2016-08-11 06:15:00,0.1,0,23.8,21.4,22.6,18.4,0,0
2016-08-11 06:30:00,0.0,0,23.8,21.4,22.6,18.4,0,0
2016-08-11 06:45:00,0.2,0,23.8,21.3,22.55,18.3,0,0
2016-08-11 07:00:00,0.2,0,23.8,21.3,22.55,18.4,0,0
2016-08-11 07:15:00,0.2,0,23.7,21.3,22.5,18.3,0,0
2016-08-11 07:30:00,0.2,0,23.7,21.3,22.5,18.3,0,0
2016-08-11 07:45:00,15.2,1,23.7,21.3,22.5,16.1,0,0
2016-08-11 08:00:00,17.2,1,23.4,21.0,22.2,16.2,0,0
2016-08-11 08:15:00,17.6,1,23.4,21.2,22.3,16.8,0,0
2016-08-11 08:30:00,16.8,1,23.5,21.4,22.45,16.9,0,0
2016-08-11 08:45:00,16.7,1,23.6,21.5,22.55,17.2,0,0
2016-08-11 09:00:00,17.4,1,23.7,21.5,22.6,17.4,0,0
2016-08-11 09:15:00,17.2,1,23.9,21.7,22.8,17.8,0,0
2016-08-11 09:30:00,17.6,1,24.0,21.8,22.9,18.3,0,0
2016-08-11 09:45:00,17.3,1,24.1,21.9,23.0,18.2,0,0
2016-08-11 10:00:00,17.2,1,24.2,22.0,23.1,18.4,0,0
2016-08-11 10:15:00,16.9,1,24.3,22.1,23.2,18.8,0,0
2016-08-11 10:30:00,17.2,1,24.4,22.2,23.3,19.1,0,0
2016-08-11 10:45:00,16.8,1,24.4,22.2,23.3,18.9,0,0
2016-08-11 11:00:00,17.1,1,24.4,22.3,23.35,18.9,0,0
2016-08-11 11:15:00,0.0,1,24.6,22.4,23.5,20.0,0,0
2016-08-11 11:30:00,0.0,1,24.7,22.7,23.7,20.5,0,0
2016-08-11 11:45:00,29.8,1,24.9,22.7,23.8,17.1,0,0
2016-08-11 12:00:00,7.3,1,24.7,22.5,23.6,20.0,0,0
2016-08-11 12:15:00,7.0,1,24.7,22.4,23.55,20.5,0,0
2016-08-11 12:30:00,30.0,1,24.9,22.6,23.75,17.5,0,0
2016-08-11 12:45:00,6.3,1,24.8,22.4,23.6,19.4,0,0
2016-08-11 13:00:00,6.6,1,24.8,22.5,23.65,21.0,0,0
2016-08-11 13:15:00,29.9,1,25.0,22.6,23.8,17.4,0,0
2016-08-11 13:30:00,30.2,1,24.8,22.4,23.6,17.3,0,0
2016-08-11 13:45:00,6.4,1,24.9,22.5,23.7,21.2,0,0
2016-08-11 14:00:00,30.3,1,25.0,22.5,23.75,17.6,0,0
2016-08-11 14:15:00,30.3,1,24.9,22.5,23.7,17.5,0,0
2016-08-11 14:30:00,6.5,1,24.9,22.4,23.65,19.8,0,0
2016-08-11 14:45:00,7.0,1,25.0,22.4,23.7,21.6,0,0
2016-08-11 15:00:00,30.4,1,25.1,22.5,23.8,17.8,0,0
2016-08-11 15:15:00,30.5,1,24.9,22.4,23.65,17.9,0,0
2016-08-11 15:30:00,6.9,1,24.9,22.3,23.6,21.5,0,0
2016-08-11 15:45:00,30.6,1,25.1,22.5,23.8,17.9,0,0
2016-08-11 16:00:00,30.3,1,25.0,22.3,23.65,20.4,0,0
2016-08-11 16:15:00,7.0,1,24.9,22.4,23.65,21.4,0,0
2016-08-11 16:30:00,30.4,1,25.1,22.5,23.8,17.6,0,0
2016-08-11 16:45:00,6.5,1,24.9,22.4,23.65,20.6,0,0
2016-08-11 17:00:00,0.0,1,25.0,22.5,23.75,20.7,0,1
2016-08-11 17:15:00,0.1,1,25.1,22.7,23.9,21.2,0,1
2016-08-11 17:30:00,0.0,1,25.2,22.7,23.95,21.6,0,1
2016-08-11 17:45:00,0.0,1,25.3,22.7,24.0,21.9,0,1
2016-08-11 18:00:00,0.1,1,25.3,22.8,24.05,22.1,0,1
2016-08-11 18:15:00,0.0,1,25.3,22.8,24.05,22.4,0,1
2016-08-11 18:30:00,0.0,1,25.4,22.8,24.1,22.5,0,1
2016-08-11 18:45:00,0.0,1,25.4,22.8,24.1,22.7,0,1
2016-08-11 19:00:00,0.1,1,25.4,22.9,24.15,22.7,0,1
2016-08-11 19:15:00,16.7,1,25.4,22.9,24.15,22.1,0,0
2016-08-11 19:30:00,30.2,1,25.3,22.8,24.05,17.3,0,0
2016-08-11 19:45:00,30.2,1,24.9,22.5,23.7,17.1,0,0
2016-08-11 20:00:00,6.5,1,24.8,22.4,23.6,20.8,0,0
2016-08-11 20:15:00,30.2,1,25.0,22.6,23.8,17.3,0,0
2016-08-11 20:30:00,7.0,1,24.8,22.4,23.6,18.9,0,0
2016-08-11 20:45:00,7.4,1,24.8,22.4,23.6,20.5,0,0
2016-08-11 21:00:00,30.0,1,25.0,22.5,23.75,17.2,0,0
2016-08-11 21:15:00,6.5,1,24.8,22.4,23.6,19.4,0,0
2016-08-11 21:30:00,6.4,1,24.8,22.4,23.6,20.4,0,0
2016-08-11 21:45:00,0.0,0,25.0,22.6,23.8,20.4,0,0
2016-08-11 22:00:00,0.1,0,25.1,22.7,23.9,20.3,0,0
2016-08-11 22:15:00,0.0,0,25.0,22.4,23.7,20.3,0,0
2016-08-11 22:30:00,0.0,0,24.8,22.4,23.6,20.2,0,0
2016-08-11 22:45:00,0.1,0,24.7,22.4,23.55,20.1,0,0
2016-08-11 23:00:00,0.2,0,24.6,22.3,23.45,20.1,0,0
2016-08-11 23:15:00,0.1,0,24.6,22.2,23.4,20.0,0,0
2016-08-11 23:30:00,0.1,0,24.5,22.1,23.3,19.9,0,0
2016-08-11 23:45:00,0.1,0,24.5,22.1,23.3,19.7,0,0
2016-08-12 00:00:00,0.1,0,24.4,22.0,23.2,19.6,0,0
2016-08-12 00:15:00,0.2,0,24.4,22.0,23.2,19.5,0,0
2016-08-12 00:30:00,0.1,0,24.3,21.9,23.1,19.4,0,0
2016-08-12 00:45:00,0.1,0,24.3,21.9,23.1,19.3,0,0
2016-08-12 01:00:00,0.2,0,24.3,21.8,23.05,19.3,0,0
2016-08-12 01:15:00,0.1,0,24.3,21.8,23.05,19.2,0,0
2016-08-12 01:30:00,0.2,0,24.2,21.8,23.0,19.1,0,0
2016-08-12 01:45:00,0.1,0,24.2,21.7,22.95,19.0,0,0
2016-08-12 02:00:00,0.2,0,24.2,21.7,22.95,18.9,0,0
2016-08-12 02:15:00,0.2,0,24.2,21.7,22.95,18.8,0,0
2016-08-12 02:30:00,0.2,0,24.2,21.7,22.95,18.8,0,0
2016-08-12 02:45:00,0.2,0,24.2,21.7,22.95,18.7,0,0
2016-08-12 03:00:00,0.1,0,24.1,21.6,22.85,18.6,0,0
2016-08-12 03:15:00,0.2,0,24.1,21.6,22.85,18.6,0,0
2016-08-12 03:30:00,0.2,0,24.0,21.6,22.8,18.5,0,0
2016-08-12 03:45:00,0.2,0,24.0,21.6,22.8,18.5,0,0
2016-08-12 04:00:00,0.2,0,24.0,21.5,22.75,18.4,0,0
2016-08-12 04:15:00,0.1,0,24.0,21.5,22.75,18.4,0,0
2016-08-12 04:30:00,0.2,0,24.0,21.5,22.75,18.4,0,0
2016-08-12 04:45:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-12 05:00:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-12 05:15:00,0.2,0,24.0,21.5,22.75,18.3,0,0
2016-08-12 05:30:00,0.2,0,24.0,21.4,22.7,18.3,0,0
2016-08-12 05:45:00,0.0,0,24.0,21.4,22.7,18.2,0,0
2016-08-12 06:00:00,0.2,0,23.9,21.4,22.65,18.1,0,0
2016-08-12 06:15:00,0.2,0,23.9,21.4,22.65,18.1,0,0
2016-08-12 06:30:00,0.1,0,23.9,21.4,22.65,18.0,0,0
2016-08-12 06:45:00,0.0,0,23.9,21.3,22.6,18.0,0,0
2016-08-12 07:00:00,0.0,0,23.9,21.4,22.65,18.0,0,0
2016-08-12 07:15:00,0.1,0,23.8,21.3,22.55,18.1,0,0
2016-08-12 07:30:00,0.0,0,23.8,21.3,22.55,18.2,0,0
2016-08-12 07:45:00,10.0,1,23.8,21.3,22.55,16.9,0,0
2016-08-12 08:00:00,17.5,1,23.5,21.2,22.35,17.6,0,0
2016-08-12 08:15:00,16.8,1,23.7,21.3,22.5,17.9,0,0
2016-08-12 08:30:00,17.5,1,23.8,21.6,22.7,18.4,0,0
2016-08-12 08:45:00,16.7,1,24.1,21.8,22.95,18.6,0,0
2016-08-12 09:00:00,17.1,1,24.3,21.9,23.1,18.9,0,0
2016-08-12 09:15:00,17.6,1,24.3,22.1,23.2,19.6,0,0
2016-08-12 09:30:00,0.0,1,24.5,22.3,23.4,19.8,0,0
2016-08-12 09:45:00,0.0,1,24.7,22.5,23.6,20.3,0,0
2016-08-12 10:00:00,0.0,1,24.8,22.6,23.7,20.6,0,0
2016-08-12 10:15:00,0.0,1,24.9,22.6,23.75,21.0,0,0
2016-08-12 10:30:00,30.1,1,24.9,22.6,23.75,18.4,0,0
2016-08-12 10:45:00,6.5,1,24.8,22.4,23.6,20.2,0,0
2016-08-12 11:00:00,6.8,1,24.9,22.4,23.65,21.0,0,0
2016-08-12 11:15:00,30.4,1,25.1,22.4,23.75,18.4,0,0
2016-08-12 11:30:00,7.0,1,24.9,22.3,23.6,20.5,0,0
2016-08-12 11:45:00,6.6,1,25.0,22.4,23.7,21.5,0,0
2016-08-12 12:00:00,30.4,1,25.1,22.4,23.75,17.9,0,0
2016-08-12 12:15:00,6.5,1,24.9,22.2,23.55,21.3,0,0
2016-08-12 12:30:00,30.6,1,25.1,22.4,23.75,18.3,0,0
2016-08-12 12:45:00,6.5,1,25.0,22.2,23.6,20.9,0,0
2016-08-12 13:00:00,7.0,1,25.1,22.4,23.75,20.7,0,0
2016-08-12 13:15:00,30.6,1,25.1,22.3,23.7,18.1,0,0
2016-08-12 13:30:00,6.9,1,24.9,22.3,23.6,21.6,0,0
2016-08-12 13:45:00,31.1,1,25.1,22.4,23.75,18.6,0,0
2016-08-12 14:00:00,30.9,1,25.0,22.3,23.65,20.7,0,0
2016-08-12 14:15:00,6.5,1,25.1,22.3,23.7,22.0,0,0
2016-08-12 14:30:00,31.1,1,25.1,22.3,23.7,18.5,0,0
2016-08-12 14:45:00,6.9,1,25.0,22.2,23.6,22.0,0,0
2016-08-12 15:00:00,30.9,1,25.2,22.4,23.8,18.6,0,0
2016-08-12 15:15:00,31.0,1,25.0,22.2,23.6,18.4,0,0
2016-08-12 15:30:00,6.4,1,25.0,22.3,23.65,22.2,0,0
2016-08-12 15:45:00,30.9,1,25.2,22.4,23.8,18.6,0,0
2016-08-12 16:00:00,31.0,1,25.1,22.3,23.7,18.4,0,0
2016-08-12 16:15:00,6.5,1,25.0,22.3,23.65,21.9,0,0
2016-08-12 16:30:00,31.0,1,25.2,22.4,23.8,18.5,0,0
2016-08-12 16:45:00,31.0,1,25.0,22.3,23.65,18.3,0,0
2016-08-12 17:00:00,0.1,1,25.1,22.4,23.75,20.1,0,1
2016-08-12 17:15:00,0.1,1,25.3,22.6,23.95,21.9,0,1
2016-08-12 17:30:00,0.0,1,25.4,22.8,24.1,23.1,0,1
2016-08-12 17:45:00,0.0,1,25.5,22.9,24.2,24.1,0,1
2016-08-12 18:00:00,0.1,1,25.5,23.0,24.25,24.9,0,1
2016-08-12 18:15:00,0.0,1,25.5,23.0,24.25,25.2,0,1
2016-08-12 18:30:00,0.1,1,25.6,23.1,24.35,25.6,0,1
2016-08-12 18:45:00,0.0,1,25.6,23.0,24.3,25.8,0,1
2016-08-12 19:00:00,0.0,1,25.5,23.0,24.25,25.8,0,1
2016-08-12 19:15:00,16.3,1,25.7,23.0,24.35,22.8,0,0
2016-08-12 19:30:00,30.5,1,25.4,22.8,24.1,17.9,0,0
2016-08-12 19:45:00,30.5,1,25.0,22.5,23.75,17.5,0,0
2016-08-12 20:00:00,6.4,1,24.9,22.3,23.6,20.9,0,0
2016-08-12 20:15:00,30.2,1,25.1,22.4,23.75,17.4,0,0
2016-08-12 20:30:00,30.0,1,24.9,22.4,23.65,17.0,0,0
2016-08-12 20:45:00,6.5,1,24.9,22.4,23.65,20.8,0,0
2016-08-12 21:00:00,30.0,1,25.1,22.6,23.85,17.1,0,0
2016-08-12 21:15:00,6.4,1,24.8,22.4,23.6,19.6,0,0
2016-08-12 21:30:00,7.3,1,24.9,22.5,23.7,20.7,0,0
2016-08-12 21:45:00,0.1,0,25.1,22.7,23.9,20.6,0,0
2016-08-12 22:00:00,0.0,0,25.1,22.7,23.9,20.5,0,0
2016-08-12 22:15:00,0.0,0,25.1,22.5,23.8,20.4,0,0
2016-08-12 22:30:00,0.0,0,25.1,22.5,23.8,20.3,0,0
2016-08-12 22:45:00,0.2,0,24.9,22.4,23.65,20.2,0,0
2016-08-12 23:00:00,0.2,0,24.7,22.3,23.5,20.1,0,0
2016-08-12 23:15:00,0.1,0,24.7,22.2,23.45,20.0,0,0
2016-08-12 23:30:00,0.1,0,24.6,22.1,23.35,19.9,0,0
2016-08-12 23:45:00,0.2,0,24.5,22.1,23.3,19.7,0,0
2016-08-13 00:00:00,0.2,0,24.5,22.0,23.25,19.6,0,0
2016-08-13 00:15:00,0.2,0,24.5,22.0,23.25,19.5,0,0
2016-08-13 00:30:00,0.1,0,24.5,21.9,23.2,19.4,0,0
2016-08-13 00:45:00,0.1,0,24.4,21.9,23.15,19.3,0,0
2016-08-13 01:00:00,0.2,0,24.4,21.9,23.15,19.2,0,0
2016-08-13 01:15:00,0.1,0,24.3,21.8,23.05,19.1,0,0
2016-08-13 01:30:00,0.1,0,24.3,21.8,23.05,19.1,0,0
2016-08-13 01:45:00,0.2,0,24.3,21.8,23.05,19.1,0,0
2016-08-13 02:00:00,0.1,0,24.3,21.7,23.0,19.1,0,0
2016-08-13 02:15:00,0.1,0,24.2,21.7,22.95,19.0,0,0
2016-08-13 02:30:00,0.1,0,24.2,21.7,22.95,18.9,0,0
2016-08-13 02:45:00,0.1,0,24.2,21.7,22.95,18.9,0,0
2016-08-13 03:00:00,0.1,0,24.2,21.6,22.9,18.8,0,0
2016-08-13 03:15:00,0.2,0,24.1,21.6,22.85,18.7,0,0
2016-08-13 03:30:00,0.2,0,24.1,21.6,22.85,18.7,0,0
2016-08-13 03:45:00,0.2,0,24.0,21.6,22.8,18.6,0,0
2016-08-13 04:00:00,0.2,0,24.0,21.5,22.75,18.6,0,0
2016-08-13 04:15:00,0.1,0,24.0,21.5,22.75,18.5,0,0
2016-08-13 04:30:00,0.2,0,24.0,21.5,22.75,18.5,0,0
2016-08-13 04:45:00,0.1,0,24.0,21.5,22.75,18.4,0,0
2016-08-13 05:00:00,0.0,0,24.0,21.5,22.75,18.4,0,0
2016-08-13 05:15:00,0.2,0,24.0,21.5,22.75,18.3,0,0
2016-08-13 05:30:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-13 05:45:00,0.1,0,24.0,21.4,22.7,18.3,0,0
2016-08-13 06:00:00,0.1,0,24.0,21.4,22.7,18.2,0,0
2016-08-13 06:15:00,0.2,0,24.0,21.4,22.7,18.2,0,0
2016-08-13 06:30:00,0.1,0,23.9,21.4,22.65,18.2,0,0
2016-08-13 06:45:00,0.1,0,23.9,21.3,22.6,18.1,0,0
2016-08-13 07:00:00,0.2,0,23.9,21.3,22.6,18.1,0,0
2016-08-13 07:15:00,0.2,0,23.8,21.3,22.55,18.1,0,0
2016-08-13 07:30:00,0.1,0,23.8,21.3,22.55,18.2,0,0
2016-08-13 07:45:00,9.5,1,23.8,21.3,22.55,17.3,0,0
2016-08-13 08:00:00,17.1,1,23.6,21.2,22.4,17.9,0,0
2016-08-13 08:15:00,17.3,1,23.7,21.4,22.55,18.3,0,0
2016-08-13 08:30:00,17.3,1,23.9,21.6,22.75,18.9,0,0
2016-08-13 08:45:00,0.1,1,24.2,21.9,23.05,19.4,0,0
2016-08-13 09:00:00,0.2,1,24.5,22.2,23.35,19.8,0,0
2016-08-13 09:15:00,0.0,1,24.6,22.3,23.45,20.2,0,0
2016-08-13 09:30:00,0.0,1,24.7,22.4,23.55,20.5,0,0
2016-08-13 09:45:00,0.0,1,24.8,22.4,23.6,20.7,0,0
2016-08-13 10:00:00,0.0,1,24.9,22.5,23.7,21.0,0,0
2016-08-13 10:15:00,16.2,1,25.0,22.5,23.75,21.2,0,0
2016-08-13 10:30:00,29.8,1,25.0,22.6,23.8,17.0,0,0
2016-08-13 10:45:00,6.5,1,24.7,22.3,23.5,20.3,0,0
2016-08-13 11:00:00,6.5,1,24.9,22.4,23.65,20.6,0,0
2016-08-13 11:15:00,29.9,1,24.9,22.4,23.65,17.3,0,0
2016-08-13 11:30:00,7.0,1,24.9,22.4,23.65,20.7,0,0
2016-08-13 11:45:00,30.1,1,25.0,22.5,23.75,17.2,0,0
2016-08-13 12:00:00,7.2,1,24.9,22.4,23.65,20.5,0,0
2016-08-13 12:15:00,30.4,1,25.1,22.5,23.8,18.1,0,0
2016-08-13 12:30:00,30.1,1,25.0,22.5,23.75,17.5,0,0
2016-08-13 12:45:00,30.2,1,24.9,22.4,23.65,17.6,0,0
2016-08-13 13:00:00,6.5,1,24.9,22.3,23.6,21.4,0,0
2016-08-13 13:15:00,30.2,1,25.1,22.5,23.8,17.9,0,0
2016-08-13 13:30:00,6.5,1,24.9,22.3,23.6,21.0,0,0
2016-08-13 13:45:00,30.1,1,25.1,22.4,23.75,18.0,0,0
2016-08-13 14:00:00,6.4,1,24.9,22.2,23.55,20.8,0,0
2016-08-13 14:15:00,30.3,1,25.1,22.4,23.75,18.0,0,0
2016-08-13 14:30:00,30.2,1,25.0,22.3,23.65,17.5,0,0
2016-08-13 14:45:00,6.8,1,25.0,22.3,23.65,21.2,0,0
2016-08-13 15:00:00,30.3,1,25.2,22.4,23.8,17.8,0,0
2016-08-13 15:15:00,7.0,1,25.0,22.2,23.6,21.5,0,0
2016-08-13 15:30:00,30.5,1,25.2,22.5,23.85,18.1,0,0
2016-08-13 15:45:00,30.7,1,25.0,22.3,23.65,18.0,0,0
2016-08-13 16:00:00,6.7,1,25.0,22.2,23.6,20.4,0,0
2016-08-13 16:15:00,30.7,1,25.1,22.4,23.75,18.5,0,0
2016-08-13 16:30:00,30.6,1,25.1,22.4,23.75,17.9,0,0
2016-08-13 16:45:00,6.8,1,24.9,22.3,23.6,21.4,0,0
2016-08-13 17:00:00,0.1,1,25.2,22.6,23.9,21.9,0,1
2016-08-13 17:15:00,0.0,1,25.4,22.7,24.05,23.0,0,1
2016-08-13 17:30:00,0.0,1,25.5,22.9,24.2,23.9,0,1
2016-08-13 17:45:00,0.1,1,25.6,23.0,24.3,24.5,0,1
2016-08-13 18:00:00,0.1,1,25.6,23.0,24.3,24.7,0,1
2016-08-13 18:15:00,0.1,1,25.6,23.0,24.3,25.0,0,1
2016-08-13 18:30:00,0.0,1,25.7,23.0,24.35,25.2,0,1
